id,target,
0,0.042774729880271395
1,0.14030874024514664
2,0.18265330499700422
3,0.17615256794039014
4,0.2052997268861221
5,0.484622724768392
6,0.6218231472755591
7,0.5408051768192078
8,0.1229528149047281
9,0.3388537858229834
10,0.2190110203601769
11,0.1761158387871524
12,0.3842186051567479
13,0.14127154660513136
14,0.5461671703222446
15,0.2638423936241039
16,0.3212621733460208
17,0.18078272172507354
18,0.13327795480073712
19,0.03728773064651018
20,0.44270547644964847
21,0.05800717004867352
22,0.07681092887746525
23,0.2684099955254644
24,0.1547601125172263
25,0.2044381265194884
26,0.3573596394864374
27,0.10976442144221789
28,0.2827462349689558
29,0.7296856234006245
30,0.4443565143770348
31,0.7131121629788738
32,0.3485238027595601
33,0.353883960265205
34,0.03656423516522044
35,0.07010880476779521
36,0.006767265308014786
37,0.13807375178875922
38,0.49531822118569346
39,0.17239618801107948
40,0.3098360380994113
41,0.01794359727196918
42,0.0500082852198277
43,0.6046690347522611
44,0.3434187736893218
45,0.12788830344423882
46,0.2571522577720033
47,0.07422523217964763
48,0.2532244264754183
49,0.3775042305339181
50,0.010380073961656067
51,0.49012684526429195
52,0.03243687600387242
53,0.20373606439665864
54,0.1113428422027087
55,0.13472588625946583
56,0.13475300747650196
57,0.602115587206139
58,0.37903829184624765
59,0.012574488293653612
60,0.25690777403296183
61,0.35905320023349974
62,0.080146880866411
63,0.4115103052680419
64,0.26482158280171786
65,0.542717947493002
66,0.18608070829731338
67,0.03834247902456046
68,0.2675255458480909
69,0.019613883593500966
70,0.20086931353752557
71,0.14137332433918418
72,0.7135579955048483
73,0.34876869740593935
74,0.5076874083324902
75,0.012206465883955759
76,0.2520102603378462
77,0.6264539224150324
78,0.21268940182133833
79,0.08861511797404378
80,0.6942491269175475
81,0.19531991139393415
82,0.6277975132151963
83,0.4635508744358162
84,0.21894876966269622
85,0.2827341574765721
86,0.7863069390702704
87,0.15575676685828244
88,0.3443599008781413
89,0.8583777589417626
90,0.2225463394255795
91,0.156285508000972
92,0.0643604276148953
93,0.49327253567707213
94,0.17252752424726
95,0.07787668143298264
96,0.1578037929111758
