id,target
0,0.050386687111376505
1,0.12969057503126247
2,0.18575969779300402
3,0.15994104243737545
4,0.20672143400186832
5,0.4910596746817005
6,0.6412272633592334
7,0.5460579756344964
8,0.11059256308186553
9,0.3499579108112491
10,0.24834609450988937
11,0.1817048825510049
12,0.37424479079315487
13,0.1408346266361986
14,0.5610857513658193
15,0.25554874530762445
16,0.29992657422595675
17,0.1911761577926325
18,0.14249658409751492
19,0.03227722576246773
20,0.4336553827449557
21,0.06477786632490659
22,0.06320321857604856
23,0.24333388622335628
24,0.14421595563300552
25,0.20390045684692598
26,0.3569062117518766
27,0.11206126678204854
28,0.28231440256257634
29,0.7143932781313248
30,0.4550179579317498
31,0.7081644282339085
32,0.33237517307906034
33,0.32898392332793497
34,0.036528908637002595
35,0.08337666843545295
36,0.0069250379807023425
37,0.12620196200282185
38,0.4761669108679003
39,0.1853709619504942
40,0.2938215752450792
41,0.018417939309329574
42,0.04887446603687168
43,0.6148092627466663
44,0.3255154421441869
45,0.13155217623664983
46,0.24344165545728133
47,0.06954459879092179
48,0.2662179218953921
49,0.38060303097990744
50,0.011501004329248101
51,0.46410577424809596
52,0.028059242788927033
53,0.20362868468755382
54,0.11364007998710819
55,0.09665055483679899
56,0.11773740132428008
57,0.6098328068299226
58,0.36105213639524375
59,0.013059017685433138
60,0.24700902776918685
61,0.3335216259265018
62,0.09678229702404949
63,0.42438230482462974
64,0.24899890345181422
65,0.5465381388917651
66,0.16038131323776209
67,0.03947341067823658
68,0.24758636485993163
69,0.027733765347145247
70,0.2111388840961927
71,0.1592823156819008
72,0.6798075863688346
73,0.3315679790531801
74,0.5217328682603803
75,0.012854245436416669
76,0.24955833639706756
77,0.6151629319134014
78,0.23695170649553957
79,0.08540863337699721
80,0.6913415529275824
81,0.1930531007202255
82,0.6149090979930728
83,0.4402006374779038
84,0.23301894502001466
85,0.27509329700845253
86,0.8128526191088105
87,0.14715799584088798
88,0.3353947533630854
89,0.8397593236057765
90,0.21898898827841695
91,0.1309435740919897
92,0.0728447332989004
93,0.47592621027352927
94,0.15987689795516216
95,0.07051254124372498
96,0.16117754777564097
97,0.3120188664276584
98,0.21922535544603974
99,0.23123996298119015
100,0.13179507161192983
101,0.018543276347500578
102,0.4015515733008987
103,0.32254741316181257
104,0.17342294183348667
105,0.21169287968042766
106,0.08600620606686711
107,0.2344738871704618
108,0.32454781628401785
109,0.38802899966468063
110,0.5286710831457568
111,0.03924808865346975
112,0.12196049926315108
113,0.417928603729043
114,0.06630971074218496
115,0.36510596864908984
116,0.11151484641176299
117,0.08673256548221961
118,0.16522445377604067
119,0.08244624014681441
120,0.25746224998599004
121,0.558139458066838
122,0.29663721254020087
123,0.050187742353064335
124,0.10838521926015525
125,0.40476646327326093
126,0.05219695127026004
127,0.3729310816515846
128,0.1724882610156704
129,0.07429542059573896
130,0.12011822777347134
131,0.3770212227332508
132,0.6950030304020753
133,0.6175739152611329
134,0.13239243970900252
135,0.30613077892326157
136,0.20427058063342335
137,0.4646429156752957
138,0.009107678190107
139,0.17061108763841662
140,0.27425173765741334
141,0.09122599893106381
142,0.03207612404519679
143,0.4353998868590566
144,0.03513165186204213
145,0.12456385622041546
146,0.03973673971877112
147,0.08678970353381574
148,0.09976130401356031
149,0.4812807221055727
150,0.08925978467018812
151,0.048539036721173046
152,0.24061782128363232
153,0.1414572421688097
154,0.2251231414263675
155,0.4013417598690457
156,0.09261958097900572
157,0.2694029315374748
158,0.1394724159556484
159,0.2965620101118792
160,0.07840023982974051
161,0.10499569576492475
162,0.08671022912068069
163,0.44054255342477266
164,0.07935377568580587
165,0.11042916794056153
166,0.49818106578069843
167,0.48194860091001146
168,0.011230808681586314
169,0.09137060012721553
170,0.41890769018261853
171,0.39660705229039234
172,0.5785210669221118
173,0.10335103778949364
174,0.0897698830582863
175,0.16720303265021702
176,0.05804853417925714
177,0.08960872571675749
178,0.1160600398287561
179,0.03208705247059602
180,0.2369373338861737
181,0.09975269966587648
182,0.17512669812640805
183,0.4619824543844755
184,0.04614339400321119
185,0.19532262197085234
186,0.04696091777901213
187,0.73692960594579
188,0.49059903062202903
189,0.11151495059110636
190,0.7807437246954296
191,0.1455613620770761
192,0.556833600512859
193,0.3920811670941383
194,0.09182423101107252
195,0.49202539386619015
196,0.40984794917973866
197,0.07982778626273464
198,0.11249060923626039
199,0.13256808483047178
200,0.6614974392456823
201,0.13356401331846027
202,0.2980586694403272
203,0.05348481773241982
204,0.41823857455030905
205,0.6639600144429683
206,0.3201072005118256
207,0.042484218465507574
208,0.05190535365512492
209,0.26286422779616037
210,0.1851948711863816
211,0.39372467754863166
212,0.029426875273149557
213,0.2759322041626839
214,0.06472120597725048
215,0.08611452577656162
216,0.3416556905638259
217,0.02286432022298118
218,0.5085208431486757
219,0.6353481018306817
220,0.10583495001616229
221,0.6886940534493192
222,0.32547535003337824
223,0.2640976558643976
224,0.5874478456510884
225,0.04802487669558008
226,0.14887597299790764
227,0.07914123278960111
228,0.502552900966618
229,0.021616760285981546
230,0.048997439971119404
231,0.1604707705853883
232,0.22369328509445238
233,0.07018759507504221
234,0.19878955925249286
235,0.22239118285611678
236,0.058196516387896746
237,0.20248560573919724
238,0.23812702837398897
239,0.07707036311353802
240,0.5208184767216959
241,0.0366272941460407
242,0.33317963951996266
243,0.6457835487671454
244,0.04058405051907881
245,0.13608697114035453
246,0.18567964587783867
247,0.5551465734227814
248,0.45359416245160844
249,0.32820891275636677
250,0.6421388578383097
251,0.2165021572164416
252,0.2718024211559229
253,0.41911897910404855
254,0.18574475584067882
255,0.6473879429137008
256,0.42279350078124095
257,0.33567454698623284
258,0.12040717765762055
259,0.05702055609280896
260,0.3146984770960648
261,0.05795322474028447
262,0.059659872758837135
263,0.25508093596209097
264,0.8067452762961477
265,0.29547658344468686
266,0.5577782683136766
267,0.21900174965806235
268,0.03798397987589911
269,0.2770603434621306
270,0.2387265257569028
271,0.2317449047539998
272,0.5743267225851095
273,0.26304889704511075
274,0.17307125551209993
275,0.07519082024943996
276,0.3788612023085246
277,0.2783165319135927
278,0.21874143804196192
279,0.22304486250932365
280,0.3288566300413902
281,0.5365365600463095
282,0.7805167213836652
283,0.6037030017259686
284,0.46631354208237996
285,0.3543045817065722
286,0.46196691274715135
287,0.0593510527644302
288,0.36918746234914585
289,0.7454715424978734
290,0.13099560429267482
291,0.047417611135893746
292,0.4084953869395782
293,0.016708490371945346
294,0.10787714256202866
295,0.10092096348832542
296,0.3370376416370749
297,0.07889109825898594
298,0.06336163652423184
299,0.27713675001243887
300,0.12545351904088597
301,0.23983045375068376
302,0.0375481560275259
303,0.07899676386325413
304,0.1986263586029799
305,0.22801998271976423
306,0.2428524489356659
307,0.18654134465492891
308,0.029083905575840657
309,0.4351385579034019
310,0.08137983453310084
311,0.246224900177971
312,0.06312678557393629
313,0.44436303229863733
314,0.13919683751966022
315,0.17373725997790612
316,0.13001702351307906
317,0.3711889901549087
318,0.27395525099863616
319,0.17105242493272127
320,0.2235748576053941
321,0.16954350995342857
322,0.42720420613357946
323,0.15593091083160462
324,0.06886374778638193
325,0.10070293142230577
326,0.3111962435098622
327,0.137615280307702
328,0.09007793640884768
329,0.40656086823911836
330,0.4998419156854488
331,0.18405728433468296
332,0.2439070365594147
333,0.11215118409628601
334,0.3294387618606769
335,0.021422549576796894
336,0.4734486341944265
337,0.14510849185965966
338,0.11471979019092485
339,0.40741367928191974
340,0.47495689374290534
341,0.24695925919296927
342,0.21733940135099103
343,0.38149572308185997
344,0.4573422491222246
345,0.1605637606608235
346,0.3352115661453759
347,0.14361011124560194
348,0.07508866020899861
349,0.14624585560639963
350,0.15217744436227754
351,0.018155919293823344
352,0.32074813578973627
353,0.0855363819829898
354,0.3678343483247805
355,0.22422054678485095
356,0.3981396997538295
357,0.05452992156730483
358,0.144411400192824
359,0.2549636491763924
360,0.44756581995490174
361,0.5406025467271801
362,0.10572683949470219
363,0.10570036323794878
364,0.02489262736096766
365,0.11982894783874219
366,0.044597490842634126
367,0.42461738638785257
368,0.03380836853972404
369,0.5178994860205505
370,0.536719718288466
371,0.30029658865642733
372,0.11723658738029696
373,0.06922604145332067
374,0.14585080997539432
375,0.4279613160879895
376,0.21688937553989274
377,0.3733858178604545
378,0.20989566535277385
379,0.3608518893795733
380,0.20589159913103872
381,0.20790726328946388
382,0.3736474716020923
383,0.6054946186131451
384,0.38852849310998916
385,0.27304733738871095
386,0.43258764007271105
387,0.10343486058061654
388,0.11989041285501499
389,0.43896748164962196
390,0.07444303362121234
391,0.4939304277859969
392,0.26806830971584544
393,0.3781669829761355
394,0.06500778457171161
395,0.05304189290383583
396,0.23470934485207012
397,0.23098912869439894
398,0.3622241897940984
399,0.2090426793405358
400,0.11897726668474722
401,0.32033563706640755
402,0.11974601453221267
403,0.03970061122983185
404,0.15913349568246643
405,0.05134473953017176
406,0.2500427520808111
407,0.11622585219874751
408,0.23932356683307246
409,0.6269904091547909
410,0.635320572422538
411,0.6659022837885281
412,0.5651854504740556
413,0.5442729166075513
414,0.0334709116473302
415,0.15029571231533306
416,0.11471036724021398
417,0.19261472064678004
418,0.2708633353771792
419,0.07632239656253954
420,0.24754860351914693
421,0.22698342776063987
422,0.3362922815047123
423,0.4536087580894581
424,0.26347898770492595
425,0.8896175985044908
426,0.2737125451459241
427,0.3583066960800416
428,0.5838945173250845
429,0.18788576900438825
430,0.1547392557687876
431,0.09632956011849399
432,0.4195976251180639
433,0.1922120465995887
434,0.47771347134997977
435,0.3088892406294211
436,0.3198768362231155
437,0.8258790350830564
438,0.13488002194988666
439,0.38423329711101945
440,0.13452523661569274
441,0.6287479824603219
442,0.09562746347792665
443,0.2216734227420243
444,0.06533264750392372
445,0.07237261864789034
446,0.19913883512988928
447,0.23811822038529543
448,0.03808137262839945
449,0.2134217499295215
450,0.019906797831861524
451,0.26390926273261256
452,0.4873874246857421
453,0.10044313720431144
454,0.3651180097238587
455,0.27522257462009597
456,0.29170319271934775
457,0.33562291040381026
458,0.22107685159094306
459,0.13438562907933535
460,0.14873689002638119
461,0.30822234604106136
462,0.6903662472835521
463,0.40215100506091567
464,0.4140853506877008
465,0.5017886656071509
466,0.06263254795125112
467,0.20643959708015164
468,0.22546297892915754
469,0.07853366887622024
470,0.07113541792632942
471,0.09851612806434128
472,0.256300724208594
473,0.2806365333107388
474,0.09666251986780329
475,0.12859317228710046
476,0.41232610421527327
477,0.1551803423681252
478,0.011645202118204141
479,0.4089823319096637
480,0.40843933036402746
481,0.7122672615375456
482,0.32604186869417773
483,0.09678575526557696
484,0.13197031276572668
485,0.02912340554985243
486,0.2613943795534512
487,0.20787628429822988
488,0.36759287284653974
489,0.3067267460663379
490,0.17456886130593338
491,0.05273418110589304
492,0.11793055179149381
493,0.03680780199519517
494,0.21790438784583913
495,0.27631674101581166
496,0.26560401783346066
497,0.46296498135573877
498,0.034925618962255704
499,0.1655319902306199
500,0.24514462229374834
501,0.22752828529759872
502,0.2086362970970095
503,0.03993576594528601
504,0.6123412685792471
505,0.39594790303795935
506,0.0979705896213846
507,0.05737037932116245
508,0.6101659481286424
509,0.3373995575374161
510,0.5937249007667096
511,0.37242612027211586
512,0.4358559806453459
513,0.2745280509906277
514,0.24472202088996656
515,0.3471671418796621
516,0.3118495681144722
517,0.045970751394562435
518,0.06510936109719992
519,0.4451218113621711
520,0.1275686472204764
521,0.3668623155442778
522,0.020284735481854402
523,0.5232159933040323
524,0.044571681939362735
525,0.35242845613453405
526,0.07987506075727549
527,0.5487250157800623
528,0.44599789801159645
529,0.6333675646725292
530,0.43531481758424934
531,0.10179116909239021
532,0.05702398497468236
533,0.26892264680448236
534,0.1998508332671147
535,0.07202931241173473
536,0.16850789849140022
537,0.30658151044074433
538,0.31735536098840744
539,0.32918937957638467
540,0.4534980841656001
541,0.06960925743383639
542,0.35706814544003684
543,0.09041948808411944
544,0.03346202501487062
545,0.22305196460488458
546,0.006766822123137735
547,0.07887264763206685
548,0.14540779945595197
549,0.5415808409802746
550,0.5239643436777729
551,0.43711000312941733
552,0.3139892753926377
553,0.21136173630007624
554,0.5080706197897829
555,0.2915175417734693
556,0.029132144465286388
557,0.012115529589727475
558,0.40172791936643626
559,0.155559211887628
560,0.03752713830361279
561,0.01864171062986919
562,0.024855343619557116
563,0.10537390687075882
564,0.42691585512634733
565,0.059794742838719765
566,0.10107147379916026
567,0.12173057969107631
568,0.37230355526173725
569,0.3926437696095539
570,0.1431737746592946
571,0.014611148297818894
572,0.18113729073242346
573,0.11949104030550649
574,0.4359598950914442
575,0.21436654210518
576,0.19783385343807874
577,0.10325262396512502
578,0.18869860805314156
579,0.1776059274891188
580,0.07131895629942606
581,0.051472677500268654
582,0.06792752303270708
583,0.21381736471069465
584,0.5897818734497596
585,0.48149140227800746
586,0.3549455977848549
587,0.22298538548317906
588,0.2138432793300267
589,0.278611557440383
590,0.5365479949227233
591,0.06776538304866575
592,0.08025925373202121
593,0.5108041381687609
594,0.3262401368643479
595,0.06681466764282394
596,0.36136845731776635
597,0.17683076332587722
598,0.22864842466456511
599,0.1595801297018816
600,0.3105352807731578
601,0.1368792162335487
602,0.08629170604185869
603,0.4529981172271709
604,0.26353166309948073
605,0.40507905775130826
606,0.1335580111446282
607,0.4009293235857557
608,0.4515400479419148
609,0.06103817670215559
610,0.5316828032756873
611,0.11678030125951566
612,0.5766891462390058
613,0.1456310406187072
614,0.2406943604168008
615,0.5234886951128874
616,0.0769196976851467
617,0.12180776668026944
618,0.25777226807945164
619,0.5167530966223204
620,0.14954415994558296
621,0.25473992843706256
622,0.06461910127044766
623,0.21745645664220137
624,0.008667475898763353
625,0.13951932580209458
626,0.03317398577149338
627,0.14507207325050117
628,0.45285895057614023
629,0.22372458969797343
630,0.13311603689827517
631,0.3109522073270878
632,0.020446505863505507
633,0.17138334520002665
634,0.09508336952286711
635,0.15550042086749474
636,0.7240547143017355
637,0.06731542427361886
638,0.11828393965859144
639,0.15588368710754077
640,0.30996522875854815
641,0.1514148971695508
642,0.5828170064863777
643,0.12361484746814518
644,0.18997555991007833
645,0.5316189144052565
646,0.8219669826543828
647,0.040759040826923235
648,0.27714821217939667
649,0.32697771777902174
650,0.23119640601839725
651,0.07919008775783624
652,0.5655353919563625
653,0.06323981416344579
654,0.34072420661475744
655,0.10027045398037003
656,0.15692812315656846
657,0.700051051579144
658,0.3142543691388551
659,0.5170957376352113
660,0.05147957398711632
661,0.3019664264045061
662,0.1842746698248604
663,0.3029301361813083
664,0.21285278923419348
665,0.07732740529624352
666,0.3940053431319209
667,0.18345904372221103
668,0.6402897962026298
669,0.5784582532929212
670,0.0838410203631183
671,0.40895307621021204
672,0.38281848307629046
673,0.06361009968876868
674,0.06848510772234602
675,0.43076729199206704
676,0.1578009234133181
677,0.4537075168605899
678,0.0885958171411047
679,0.33728990568672895
680,0.0557197154429719
681,0.28876251519969676
682,0.28979319540840415
683,0.5336612099268349
684,0.2830452716131998
685,0.7231201833410433
686,0.18311590759116422
687,0.15544501035122155
688,0.26359516120065807
689,0.07979554095735289
690,0.23059374679231842
691,0.37964340843868016
692,0.028820972811879435
693,0.699491436246517
694,0.08422855602881014
695,0.19920031615526815
696,0.48747075697951603
697,0.26588121673641996
698,0.025882560051685096
699,0.43859250502999714
700,0.4968206489807263
701,0.26079665090823306
702,0.33574578159362894
703,0.5749389297594687
704,0.42076029965820877
705,0.28352477123074105
706,0.039906316810210826
707,0.22391170651204573
708,0.33590665298367606
709,0.2928809949106522
710,0.5459583434268516
711,0.5939166087051851
712,0.3202437601918198
713,0.15946563086230917
714,0.43174570277376983
715,0.17171876660300092
716,0.3469080369007324
717,0.03180750900111136
718,0.19577274090589206
719,0.28470476552864354
720,0.03764269360787849
721,0.1825212742846602
722,0.04742408521432329
723,0.3735557481086336
724,0.6929931770472495
725,0.32130751924329304
726,0.09008182325970827
727,0.43182655641247936
728,0.0747273180778154
729,0.03535452044218762
730,0.10111657462673289
731,0.2929533382942493
732,0.19980764506750937
733,0.1741967944370735
734,0.1063590583757598
735,0.04521548578033366
736,0.5111318957912071
737,0.12422168617891367
738,0.21581719068720467
739,0.039864255104509305
740,0.39383426226166446
741,0.7248183219005957
742,0.4344637054594672
743,0.2639798777670658
744,0.12548650757775925
745,0.08495278321088756
746,0.32382769347481427
747,0.4677294281492809
748,0.05797709188722907
749,0.21438519052175006
750,0.05292914238741015
751,0.2351189060016019
752,0.33298054754135586
753,0.22755764822140107
754,0.11091766209921894
755,0.08995285858415034
756,0.4549582373039169
757,0.22303237678972096
758,0.29885968223480097
759,0.843684808075781
760,0.4310817577399065
761,0.1245343457102919
762,0.1819471215841491
763,0.3879710534815836
764,0.2143297003224763
765,0.34722301326629235
766,0.03398001370296938
767,0.020508816703151852
768,0.4114904910375596
769,0.22646082247407456
770,0.040796457031752664
771,0.21673232903988662
772,0.4168191257038663
773,0.061151675730081304
774,0.39252112315406135
775,0.09163287035637195
776,0.3551807339695762
777,0.32125162619210734
778,0.4683145601312089
779,0.14120192073248883
780,0.08164311482846333
781,0.09322156332534341
782,0.396971409993445
783,0.09637732398583714
784,0.2820477517412707
785,0.035988429173729686
786,0.13131481214606128
787,0.2590264765563262
788,0.20664490961234047
789,0.20054396319731024
790,0.1585278182759992
791,0.8316060280320797
792,0.4121741850052817
793,0.39123859722204846
794,0.2059534693864051
795,0.7028162103480236
796,0.19688395606761833
797,0.06203565167305182
798,0.014770951082902035
799,0.08570854483796543
800,0.18698964245870447
801,0.14973045969084986
802,0.05444272983543442
803,0.08899780605659086
804,0.19200608956677695
805,0.07274254040986636
806,0.13206468865346585
807,0.35668312473021313
808,0.038279453723887
809,0.5486627764421524
810,0.3138804022619287
811,0.4373090056090469
812,0.3833367479892456
813,0.14330641094345628
814,0.5279151616883159
815,0.5108097741459815
816,0.2643752076254963
817,0.2372559405332571
818,0.4320048497765779
819,0.15701716861520124
820,0.10717476617436175
821,0.16427050759677714
822,0.4602398632059864
823,0.08981871596917859
824,0.47776528781161226
825,0.3045189285153624
826,0.012102543210568523
827,0.1324009239574983
828,0.22313979350823154
829,0.5164395695166563
830,0.23760197889977655
831,0.3226689813495613
832,0.25248763164181504
833,0.017784866706977216
834,0.7173257196493544
835,0.3401104918223858
836,0.12193393035785466
837,0.054868463978860964
838,0.38632335561173686
839,0.12556865723048014
840,0.1547190617191175
841,0.46744523395386217
842,0.2501161302620897
843,0.1482753923039693
844,0.16092996182607314
845,0.21219415124965144
846,0.38151486996689615
847,0.07121576870804905
848,0.09101439438556537
849,0.06025974325992309
850,0.81677782124294
851,0.5768002549625926
852,0.21617795804986378
853,0.1442231512906439
854,0.546614279116515
855,0.2689564420442847
856,0.679984426634585
857,0.12101192263482895
858,0.2616006703202777
859,0.7692176757833807
860,0.06296398309565428
861,0.04616897685533288
862,0.3187765396502317
863,0.24147949508073735
864,0.43303233279581493
865,0.12072218207941723
866,0.40329784601086704
867,0.5138893781473498
868,0.4702030260259911
869,0.5414444499136853
870,0.04696861673497624
871,0.16036704533209986
872,0.25823035997840316
873,0.6030636644445952
874,0.21393356138187736
875,0.04675354887562713
876,0.5503379969668936
877,0.20884305183062168
878,0.6934762950346013
879,0.13294233298841093
880,0.6078305009664869
881,0.022542551184971688
882,0.18130227609194433
883,0.08890430762569479
884,0.257243415335623
885,0.5124876071729833
886,0.6516103959040249
887,0.06398766838998408
888,0.060271033284543404
889,0.6482797418689988
890,0.24126401605398876
891,0.08322892145946344
892,0.05807735496152721
893,0.054495783913043265
894,0.4745218651590413
895,0.0997713429271063
896,0.12919795769621
897,0.6034192305159751
898,0.039925011895317185
899,0.051889065578101246
900,0.0784194860133338
901,0.16037683411127251
902,0.3685917506191289
903,0.07027714843835747
904,0.25640133374812496
905,0.4215772409858753
906,0.6934833792419155
907,0.21977056478559215
908,0.4852759028548122
909,0.1848591604530709
910,0.0221090907242484
911,0.1913532020744007
912,0.5360497317414661
913,0.37890290566501894
914,0.06840192618592049
915,0.042508870392683806
916,0.06949936486884897
917,0.2118041820697972
918,0.12032055346820875
919,0.5919082020456674
920,0.41959143408887356
921,0.49354696622429395
922,0.10567747231185894
923,0.16568387661370412
924,0.055206946050423054
925,0.2672839564244357
926,0.7573426567787268
927,0.3197947929034508
928,0.23479993445368674
929,0.12574284468215954
930,0.19816659445638665
931,0.21810145559088098
932,0.5668738467072338
933,0.18831983393305962
934,0.1877756817002653
935,0.4301250129527811
936,0.29396254086818846
937,0.08753976734956188
938,0.11406277644844809
939,0.3802264066333305
940,0.2830517356575599
941,0.10381802792716892
942,0.3864815538141946
943,0.03561932825350117
944,0.23819166192011487
945,0.18166481236332105
946,0.36846575215235633
947,0.6620008155135454
948,0.14240428931171914
949,0.027012647873306938
950,0.2986166492867225
951,0.41385205142399417
952,0.18959903883535933
953,0.6177487338457338
954,0.34100725735862236
955,0.1879226497694038
956,0.42034225332403474
957,0.14511403760643402
958,0.0770985760646953
959,0.06643614250705328
960,0.2317290426066302
961,0.09335682914281493
962,0.1812300713736409
963,0.10352438532241641
964,0.15995293361998075
965,0.24951770700081663
966,0.06649268566236266
967,0.24813437822032458
968,0.03736296792873359
969,0.14329678069304655
970,0.36628197460070255
971,0.013328165888726323
972,0.3385024265385716
973,0.03940354472104851
974,0.22440544657648412
975,0.133910794482605
976,0.23331347298530558
977,0.09296561585474045
978,0.11591389225913429
979,0.09728312860800192
980,0.15500191060230098
981,0.14312652165932405
982,0.0975360665838843
983,0.05956957886533102
984,0.0729289909201705
985,0.0556139046033078
986,0.5330651859855117
987,0.198750004518561
988,0.24264591509213687
989,0.40835069349690417
990,0.35252986374611744
991,0.5886582507840689
992,0.09274265719104871
993,0.01366923021913337
994,0.04234644303971335
995,0.5479271283249227
996,0.1454917504120801
997,0.40656863070726457
998,0.7528253885289755
999,0.17625770080018993
1000,0.10075208722627264
1001,0.4288617442375898
1002,0.21121263658393347
1003,0.10677577779590945
1004,0.06518868511035567
1005,0.29831893601389237
1006,0.0605866496897304
1007,0.24203364355267062
1008,0.12756244723890264
1009,0.02537216706238032
1010,0.3686979054653438
1011,0.1634556211846226
1012,0.08883052839542291
1013,0.1464710863397075
1014,0.18412752891479467
1015,0.306060343500168
1016,0.03356785376529724
1017,0.29890215609664017
1018,0.29586606032151747
1019,0.07989654576066076
1020,0.396604050463446
1021,0.24331138141607506
1022,0.13249041101438627
1023,0.5014021147864516
1024,0.7046781057561493
1025,0.21392396741847342
1026,0.4338616885484469
1027,0.2585418602956776
1028,0.17324237432570272
1029,0.11811429941107557
1030,0.13309193382182952
1031,0.40153556572128163
1032,0.5528166321308525
1033,0.14361250001431894
1034,0.17807230533142782
1035,0.08120219881804797
1036,0.25222798785166806
1037,0.04833649092725539
1038,0.09811275532657443
1039,0.1773282953791939
1040,0.10378109209731089
1041,0.006776623214363008
1042,0.4282986806722328
1043,0.38577341777189395
1044,0.07518104542833386
1045,0.1568712663181824
1046,0.2558483542273719
1047,0.147444337179184
1048,0.35663358019086466
1049,0.6870555133095811
1050,0.24575804826563324
1051,0.0354358230101703
1052,0.6590353027052785
1053,0.3112078485910469
1054,0.29279102421612685
1055,0.5300294827408677
1056,0.5486294668340755
1057,0.3821806688938347
1058,0.6165184364943701
1059,0.16814211865623854
1060,0.16913397815408263
1061,0.042172188634536485
1062,0.4386537724877424
1063,0.14961309060541317
1064,0.5580570502479596
1065,0.3456880374410169
1066,0.1795459156958401
1067,0.26773131135508005
1068,0.2563475820954116
1069,0.06587071904702341
1070,0.16549298560501075
1071,0.16904490964260058
1072,0.805470717593441
1073,0.4234957960374672
